doc_id,title,authors,doi,pub_date,year,abstract,source_type,LLM_MECH_OXIDATIVE_STRESS,LLM_MECH_INFLAMMATION,LLM_MECH_BARRIER_DISRUPTION,LLM_MECH_MICROBIOME,LLM_MECH_ENDOCRINE,LLM_MECH_NEURODEGENERATION,LLM_MECH_IMMUNE_DYSFUNCTION,LLM_MECH_DNA_DAMAGE,LLM_MECH_RECEPTOR_SIGNALING,LLM_MECH_CELL_DEATH,LLM_ORGAN_BRAIN_NERVOUS,LLM_ORGAN_CARDIOVASCULAR,LLM_ORGAN_GI_GUT,LLM_ORGAN_RESPIRATORY,LLM_ORGAN_REPRODUCTIVE,LLM_ORGAN_LIVER,LLM_ORGAN_KIDNEY,LLM_ORGAN_IMMUNE,LLM_ORGAN_ENDOCRINE,LLM_MODEL_INVITRO,LLM_MODEL_RODENT,LLM_MODEL_ZEBRAFISH,LLM_MODEL_HUMAN,LLM_MODEL_ENVIRONMENTAL,LLM_MODEL_OTHER_ANIMAL,STUDY_DETECTION_HUMAN,STUDY_EXPOSURE
bio_384bf2577221,Measuring PETase enzyme kinetics by single-molecule microscopy,"Yuwei Zhang, William O. Hancock *",10.1101/2024.04.24.590935,2024-04-24,2024,"Polyethylene terephthalate (PET) is one of the most widely produced man-made polymers and is a significant contributor to microplastics pollution. The environmental and human health impacts of microplastics pollution have motivated a concerted effort to develop microbe- and enzyme-based strategies to degrade PET and similar plastics. A PETase derived from the bacteria  Ideonella sakaiensis  was previously shown to enzymatically degrade PET, triggering multidisciplinary efforts to improve the robustness and activity of this and other PETases. However, because these enzymes only erode the surface of the insoluble PET substrate, it is difficult to measure standard kinetic parameters, such as k on , k off  and k cat , complicating interpretation of the activity of mutants using traditional enzyme kinetics frameworks. To address this challenge, we developed a single-molecule microscopy assay that quantifies the landing rate and binding duration of quantum dot-labeled PETase enzymes interacting with a surface-immobilized PET film. Wild-type PETase binding durations were well fit by a biexponential with a fast population having a 2.7 s time constant, interpreted as active binding events, and a slow population interpreted as non-specific binding interactions that last tens of seconds. A previously described hyperactive mutant, S238F/W159H had both a faster on-rate and a slower off-rate than wild-type PETase, potentially explaining its enhanced activity. Because this single-molecule approach provides a more detailed mechanistic picture of PETase enzymatic activity than standard bulk assays, it should aid future efforts to engineer more robust and active PETases to combat global microplastics pollution. Plastic pollution is a global environmental and human health problem. PETases are recently discovered enzymes that degrade the ubiquitous plastic polyethylene terephthalate (PET). A push is underway to understand and optimize these enzymes to enable large-scale microplastics r",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bio_7713d3337917,Primary and secondary microplastics do not affect hatching of Japanese flounder eggs,"Siti Syazwani Azmi, Taekyoung Seong, Hee-Jin Kim, Hisayuki Nakatani, Yusaku Kyozuka, Hiroshi Asakura, Kenichi Shimizu, Mitsuharu Yagi *",10.1101/2025.04.15.648670,2025-04-15,2025,"Microplastics (MPs) are pervasive pollutants that may threaten aquatic organisms, especially during early life stages. This study investigated effects of MPs on the hatching rate of Japanese flounder eggs. Fertilized eggs were exposed to polystyrene (PS) microbeads (primary microplastics) (3 and 10 µm, at 20 and 200 particles/m l ), and secondary MPs derived from coastal debris (rope, plastic bottles, fish net, string, and rubber pads) collected in Nagasaki, Japan. Hatching rates of flounder eggs were unaffected by either primary or secondary microplastics, suggesting limited impact of microplastics on this brief developmental stage.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
bio_3e271cd07096,Primary and secondary microplastics do not affect hatching of Japanese flounder eggs,"Siti Syazwani Azmi, Taekyoung Seong, Hee-Jin Kim, Hisayuki Nakatani, Yusaku Kyozuka, Hiroshi Asakura, Kenichi Shimizu, Mitsuharu Yagi *",10.1101/2025.04.15.648670,2025-04-15,2025,"Microplastics (MPs) are pervasive pollutants that may threaten aquatic organisms, especially during early life stages. This study investigated effects of MPs on the hatching rate of Japanese flounder eggs. Fertilized eggs were exposed to polystyrene (PS) microbeads (primary microplastics) (3 and 10 µm, at 20 and 200 particles/m l ), and secondary MPs derived from coastal debris (rope, plastic bottles, fish net, string, and rubber pads) collected in Nagasaki, Japan. Hatching rates of flounder eggs were unaffected by either primary or secondary microplastics, suggesting limited impact of microplastics on this brief developmental stage.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
bio_f0d917ac6f00,Sponges as bioindicators for microparticulate pollutants,"Elsa B. Girard, Adrian Fuchs, Melanie Kaliwoda, Markus Lasut, Evelyn Ploetz, Wolfgang W. Schmahl, Gert Wörheide *",10.1101/2020.05.26.116012,2020-05-26,2020,"Amongst other threats, the world’s oceans are faced with man-made pollution, including an increasing number of microparticulate pollutants. Sponges, aquatic filter-feeding animals, are able to incorporate fine foreign particles, and thus may be a potential bioindicator for microparticulate pollutants. To address this question, 15 coral reef demosponges sampled around Bangka Island (North Sulawesi, Indonesia) were analyzed for the nature of their foreign particle content using traditional histological methods, advanced light microscopy, and Raman spectroscopy. Sampled sponges accumulated and embedded the very fine sediment fraction (< 200 µm), absent in the surrounding sand, in the ectosome (outer epithelia) and spongin fibers (skeletal elements), which was confirmed by two-photon microscopy. A total of 34 different particle types were identified, of which degraded man-made products, i.e., polystyrene, cotton, titanium dioxide and blue-pigmented particles, were incorporated by eight specimens at concentrations between 91 to 612 particle/g dry sponge tissue. As sponges can weigh several hundreds of grams, we conservatively extrapolate that sponges can incorporate on average 10,000 microparticulate pollutants in their tissue. The uptake of particles, however, appears independent of the material, which suggests that the fluctuation in material ratios is due to the spatial variation of surrounding microparticles. Therefore, sponges have a strong potential to biomonitor microparticulate pollutants, such as microplastics and other degraded industrial products.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
bio_a63179a07996,PET microplastics increase the risk of insulin resistance and pancreatitis,"Karol Mierzejewski *, Aleksandra Kurzyńska, Monika Golubska, Ismena Gałęcka, Jarosław Całka, Iwona Bogacka",10.1101/2024.10.25.620380,2024-10-25,2024,"Microplastics and their effects on the body have recently been of great concern. Today it is clear that they are not indifferent to human health, but the full spectrum of their impact has not yet been fully described. Pancreatic diseases are becoming increasingly common worldwide, and their etiology is not well understood. Worryingly, these diseases have been increasingly diagnosed in children over the last 20 years, which was previously considered unusual. The aim of the study was therefore to determine the changes in the pancreas caused by PET microplastics in young organisms. For this purpose, the global metabolomic profile of the pancreas of piglets treated with a low (0.1 g/day) or high dose (1 g/day) of PET microplastics for 4 weeks was determined by UPLC-MS analysis. In addition, insulin levels and various biochemical parameters in the blood were analyzed. The study showed that PET microplastics affected the physiological processes in the pancreas at both low and high doses. We found that PET microplastics increased the tissue levels of important metabolites such as glucose, γ-aminobutyric acid, lysophosphatidylcholine or lysophosphatidylethanolamine. In addition, PET microplastics increased blood insulin concentrations and dose-dependently regulated lipase, cholesterol and calcium levels. These results suggest that PET microplastics increase the risk of insulin resistance and pancreatitis.",bioRxiv (preprint),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
bio_e32918656cd3,Single particle-resolution fluorescence microscopy of nanoplastics,"Brian Nguyen, Nathalie Tufenkji *",10.1101/2020.08.25.267443,2020-08-25,2020,"Understanding of nanoplastic prevalence and toxicology is limited by imaging challenges resulting from their small size. Fluorescence microscopy is widely applied to track and identify microplastics in laboratory studies and environmental samples. However, conventional fluorescence microscopy, due to diffraction, lacks the resolution to precisely localize nanoplastics in tissues, distinguish them from free dye, or quantify them in environmental samples. To address these limitations, we developed techniques to label nanoplastics for imaging with Stimulated Emission Depletion (STED) microscopy to achieve resolution at an order of magnitude superior to conventional fluorescence microscopy. These techniques include (1) passive sorption; (2) swell incorporation; and (3) covalent coupling of STED-compatible fluorescence dyes to nanoplastics. We demonstrate that our labeling techniques, combined with STED microscopy, can be used to resolve nanoplastics of different shapes and compositions as small as 50 nm. The longevity of the dye labeling is demonstrated in different media and conditions of biological and environmental relevance. We also test STED imaging of nanoplastics in exposure experiments with the model worm  C. elegans . These techniques will allow more precise localization and quantification of nanoplastics in complex matrices.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bio_a3b84492760a,Microplastic fibers affect dynamics and intensity of CO 2  and N 2 O fluxes from soil differently,"Matthias C. Rillig *, Mathias Hoffmann, Anika Lehmann, Yun Liang, Matthias Lück, Jürgen Augustin",10.1101/2020.09.21.306589,2020-09-21,2020,"Microplastics may affect soil ecosystem functioning in critical ways, with previously documented effects including changes in soil structure and water dynamics; this suggests that microbial populations and the processes they mediate could also be affected. Given the importance for global carbon and nitrogen cycle and greenhouse warming potential, we here experimentally examined potential effects of plastic microfiber additions on CO 2  and N 2 O greenhouse gas fluxes. We carried out a fully factorial laboratory experiment with the factors presence of microplastic fibers (0.4% w/w) and addition of urea fertilizer (100 mg N kg −1 ). The conditions in an intensively N-fertilized arable soil were simulated by adding biogas digestate at the beginning of the incubation to all samples. We continuously monitored CO 2  and N 2 O emissions from soil before and after urea application using a custom-built flow-through steady-state system, and we assessed soil properties, including soil structure. Microplastics affected soil properties, notably increasing soil aggregate water-stability and pneumatic conductivity, and caused changes in the dynamics and overall level of emission of both gases, but in opposite directions: overall fluxes of CO 2  were increased by microplastic presence, whereas N 2 O emission were decreased, a pattern that was intensified following urea addition. This divergent response is explained by effects of microplastic on soil structure, with the increased air permeability likely improving O 2  supply: this will have stimulated CO 2  production, since mineralization benefits from better aeration. Increased O 2  would at the same time have inhibited denitrification, a process contributing to N 2 O emissions, thus likely explaining the decrease in the latter. Our results clearly suggest that microplastic consequences for greenhouse gas emissions should become an integral part of future impact assessments, and that to understand such responses, soil structure sh",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bio_ed2960b96d2a,Combined effects of P25 TiO 2  nanoparticles and disposable face mask leachate on microalgae  Scenedesmus obliquus : Analysing the effects of heavy metals,"Soupam Das, Amitava Mukherjee *",10.1101/2023.06.08.544143,2023-06-08,2023,"Disposable surgical masks have been extensively employed as protective medical equipment due to the widespread breakout and transmission of the COVID-19 virus across the globe. These masks were made up of plastic polymer materials that would emit microplastics after entering the environment. Therefore, their careless disposal might lead to new and bigger microplastic contamination. The impacts of plastics that seep into waterways and their subsequent interactions with aquatic life are yet largely unexplored. In this study, we determined the quantity and kind of microplastics that were discharged from disposable surgical face masks. Furthermore, we also quantified heavy metals leached from the face masks (HML). In contrast, the increasing usage of nTiO 2  in consumer items has led to its ubiquitous presence in freshwater systems. Four different concentrations of nTiO 2 , 0.5, 1, 2, and 4 mg L - 1  were mixed with face mask leachates (FML) to perform the mixture toxicity test on freshwater algae,  Scenedesmus obliquus . Reduced cell viability and photosynthetic activity were noticed in the treatment groups containing nTiO 2  and FML. This was accompanied by increased oxidative stress and antioxidant activities. Furthermore, the heavy metals leached from the face masks were also tested for toxicity. In addition to that, changes in the cellular morphology were also studied with the help of FE-SEM and FTIR analysis. Our study reveals that leachates from disposable surgical face masks along with nTiO 2  possess a serious threat to the environment. During COVID-19, surgical face masks were widely used and discarded. These discarded face masks end up in lakes, rivers, and ponds. The facemasks were composed of polypropylene and other polymers. These masks release microplastics and heavy metals when discarded into water bodies. The current research focuses on assessing the environmental toxicity of the microplastics and heavy metals leached from the masks using algae as a mod",bioRxiv (preprint),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bio_801559d26eec,"Cortex-Wide, Cellular-Resolution Volumetric Imaging with a Modular Two-Photon Imaging Platform","Jiahao Hu, Yanfeng Zhu, Shoupei Liu, Chengyu Li, Min Zhang, Xinyang Gu, Jingchuan Wu, Fang Xu, Liang Chen, Ying Mao, Bo Li *",10.1101/2025.07.03.662899,2025-07-03,2025,"Mapping cortex-wide neuronal activity at single-cell resolution has been limited by the physical trade-off between numerical aperture and field-of-view (FOV) in two-photon microscopes. We present Meso2P, a modular two-photon platform that decouples excitation and detection by introducing a lateral paraboloid fluorescence collector. The design sustains an effective NA 0.87 over a contiguous 6 × 6 mm 2  FOV at high speed (2,048 × 2,048 pixels at 7.67 Hz). The modular platform can be upgraded with optional modules for simultaneous multi-plane imaging (1-4 planes at full resolution and speed), volumetric imaging (6 × 6 × 0.5 mm 3 , 2,048 × 2,048 × 28 voxels at 1 Hz capturing> 210,000 neurons), and holographic two-photon optogenetic stimulation for targeted perturbations. To handle the resulting large-scale data, we provide an open-source deep-learning pipeline that automates motion correction, segmentation, and spike inference. We demonstrate cortex-wide sensory responses, layer-specific network synchrony during anaesthesia, and in-vivo tracking of micro and nanoplastic distribution. Meso2P therefore provides a reproducible route to high-throughput volumetric imaging across almost the entire cortex with high detection efficiency.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bio_3846b87a6e59,Detection of Unlabeled Micro- and Nanoplastics in Unstained Tissue with Optical Photothermal Infrared Spectroscopy,"Kristina Duswald, Verena Pichler, Verena Kopatz, Tanja Limberger, Verena Karl, David Wimberger, Robert Zimmerleiter, Wolfgang Wadsak, Mike Hettich, Lukas Kenner *, Markus Brandstetter *",10.1101/2024.11.11.622943,2024-11-11,2024,"In this study, we investigate the efficacy of Optical Photothermal Infrared (O-PTIR) spectroscopy, also known as mid-infrared photothermal (MIP) microscopy, for the detection of micro- and nano plastics (MNPs) down to diameters of 250 nm in mammalian tissues. Experiments with both  in vitro  3D cell cultures derived from HTC116 colorectal cancer cell line and  in vivo  mouse tissue models were conducted to evaluate the spatial resolution limits and quality of spectra that formed the basis for label-free and non- destructive identification of MNPs. Our findings demonstrate the superior resolution of O-PTIR in imaging individual particles of 250 nm in mouse kidney tissues, surpassing the capabilities of traditional FTIR spectroscopy, which was applied as a reference technique. Furthermore, we introduce a semi-automated image analysis that incorporates machine learning algorithms to accelerate the detection process, thus improving throughput and minimizing the potential for human error. The results confirm that O-PTIR produces high-quality, artefact-free spectral images in a contact-less manner and significantly outperforms FTIR in terms of spatial resolution and signal-to-noise ratio in complex biological matrices.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
bio_634c33336e36,Polystyrene nanoplastics promote neurodegeneration by catalyzing TDP43 hyperphosphorylation,"Winanto *, Li-Yi Tan *, Wai Hon Chooi, Cheryl Yi-Pin Lee, Wan Yun Ho, Yong Shan Lim, Boon Seng Soh, Emma Sanford, Chong-Lun Tan, Yih-Cherng Liou, Cathy Chia-Yu Huang, Shuo-Chien Ling, Shi-Yan Ng *",10.1101/2024.11.11.622894,2024-11-11,2024,"The ubiquity of polystyrene nanoplastics (PS-NPs) in our environment raises substantial concerns about their potential impact on human health. Recent studies have shown that PS-NPs cross the blood-brain-barrier and accumulate in the central nervous system (CNS), raising the concerns on the causal role of PS-NP exposure and neurodegenerative diseases. In this study, we utilized human-induced pluripotent stem cell-derived neurons to examine the effects of PS-NPs on neuronal function and health. Our results revealed that PS-NPs penetrate neuronal cells in a size-dependent manner, and are bound by various cellular proteins, including TDP43, a key protein implicated in amyotrophic lateral sclerosis (ALS). Interestingly, CK1 and GSK3β kinases that are known to phosphorylate TDP-43 were found to be associated with PS-NPs. This observation suggests that PS-NPs may play a role in facilitating conditions that lead to TDP43 phosphorylation. We further demonstrate that exposure to healthy motor neurons with PS-NPs resulted in ALS-like phenotypes, characterized by hyperphosphorylated TDP-43, disrupted neuronal morphology, impaired mitochondrial respiration, and accelerated motor neuron death. These findings suggest that PS-NPs contribute to the pathogenesis of neurodegenerative diseases such as ALS and highlight the urgent need for strategies to limit human exposure to nanoplastics.",bioRxiv (preprint),1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
bio_74d1e2c86d5a,Efficient Prediction of Microplastic Counts from Mass Measurements,"Shuyao Tan, Joshua Taylor, Elodie Passeport *",10.1101/2021.01.04.425187,2021-01-04,2021,"Microplastics must be characterized and quantified to assess their impact. Current quantification procedures are time-consuming and prone to human error. This study evaluates the use of machine learning to estimate the number of microplastic particles based on aggregate particle weight measurements. Synthetic datasets are used to test the performance of linear regression, kernel ridge regression and decision trees. Kernel ridge regression achieves the strongest performance, and it is also tested with experimental datasets. The numerical results show that the algorithm is better at predicting the counts of larger and more homogeneous samples, and that contamination by organics does not significantly increase error. In mixed samples, prediction error is lower for heavier particles, with an error rate comparable to or better than that of manual counting. Overall, the proposed method is faster and easier than current approaches.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bio_914308ce6cee,Microplastics analytics: why we should not underestimate the importance of blank controls,"Michael J. Noonan, Nicole G. Ribeiro, C Lauren Mills, Marcia de A. M. M. Ferraz *",10.1101/2023.02.04.527118,2023-02-04,2023,"Recent years have seen considerable scientific attention devoted towards documenting the presence of microplastics (MPs) in environmental samples. Due to omnipresence of environmental microplastics, however, disentangling environmental MPs from sample contamination is a challenge. Hence, the environmental (collection site and laboratory) microplastics contamination of samples during processing is a reality that we must address, in order to generate reproducible and reliable data. Here we investigated published literature and have found that around 1/5 of studies failed to use blank controls in their experiments. Additionally, only 34% of the studies used a controlled air environment for their samples processing (laminar flow, fume hood, closed laboratory, clean room, etc.). In that regard, we have also shown that preparing samples in the fume hood, leads to more microplastics contamination than preparing it in the laboratory bench and the laminar flow. Although it did not completely prevent microplastics contamination, the processing of sample inside the laminar flow is the best option to reduce sample contamination during processing. Overall, we showed that blank controls are a must in microplastics sample preparation, but it is often overlooked by researchers. Most of the contaminant microplastics in blank controls were particles < 20 μm. Fume hoods result in more contamination than processing the samples on the bench. Laminar flow was the best option for reducing MPs contamination of samples. 1/5 of studies failed to use blank controls, and 1/3 did not correct their data. Improving the use and description of blanks is imperative for ensuring data quality. Mandatory graphical abstract",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bio_4ef3d0497281,Unravelling the microplastic menace: different polymers work in synergy to increase bee vulnerability,"Federico Ferrante, Elisa Pasquini, Federico Cappa, Lorenzo Bellocchio, David Baracchi *",10.1101/2024.02.08.579429,2024-02-08,2024,"Microplastics (MPs) are growing and ubiquitous environmental pollutants and represent one of the greatest contemporary challenges caused by human activities. Current research has predominantly examined the singular toxicological effects of individual polymers, neglecting the prevailing reality of organisms confronted with complex contaminant mixtures and potential synergistic effects. To fill this research gap, we investigated the lethal and sublethal effects of two common MPs, polystyrene (PS - 4.8-5.8 μm) and poly(methyl methacrylate) (PMMA - 1-40 μm), and their combination (MIX), on the pollinating insect  Apis mellifera . For each treatment, we evaluated the oral toxicity of two ecologically relevant and one higher concentration (0.5, 5 and 50 mg/L) and analysed their effects on the immune system and worker survival. As immune activation can alter the cuticular hydrocarbon profile of honey bees, we used gas chromatography-mass spectrometry (GC-MS) to investigate whether MPs lead to changes in the chemical profile of foragers and behavioural assay to test whether such changes affect behavioural patterns of social recognition, undermining overall colony integrity. The results indicate a synergistic negative effect of PS and PMMA on bee survival and immune response, even at ecologically relevant concentrations. Furthermore, alterations in cuticle profiles were observed with both MPs at the highest and intermediate concentrations, with PMMA being mainly responsible. Both MPs exposure resulted in a reduction in the abundance of several cuticular compounds. Hive entry guards did not show increased inspection or aggressive behaviour towards exposed foragers, allowing them to enter the colony without being treated differently from uncontaminated foragers. These findings raise concerns not only for the health of individual bees, but also for the entire colony, which could be at risk if contaminated nestmates enter the colony undetected, allowing MPs to spread throughout ",bioRxiv (preprint),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
bio_22ed3de56c6e,Microplastics reach the brain and interfere with honey bee cognition,"Elisa Pasquini, Federico Ferrante, Leonardo Passaponti, Francesco Saverio Pavone, Irene Costantini, David Baracchi *",10.1101/2023.08.05.552092,2023-08-05,2023,"Scientific research exploring the impact of microplastics (MPs) in terrestrial systems is still at an early stage but has already confirmed that exposure to plastics leads to various detrimental health effects in several organisms. Although recent studies have shown the toxicological effects of single MP polymers on honey bees, the effects of different polymer combinations and their consequences on cognitive and behavioural performance remain unknown. To fill this knowledge gap, we investigated the effects of MPs, both individually and in combination, on the cognitive abilities of the honey bee  Apis mellifera . We evaluated the acute oral toxicity of Polystyrene (PS) and Plexiglass (PMMA) MPs, as well as a combination of the two (MIX), at three different concentrations (0.5, 5 and 50 mg/L -1 ) and analysed their effects on sucrose responsiveness and appetitive olfactory learning and memory. We also explored whether these MPs could reach and accumulate in the insect brain using Two-Photon Fluorescence Microscopy (TPFM) in combination with an optimized version of the DISCO clearing technique. The results revealed that PS reduced the responsiveness of foragers to sucrose, whereas PMMA had no significant impact; however, the combination of PMMA and PS had a pronounced negative effect on sucrose responsiveness. In addition, both PMMA and PS, as well as MIX, impaired bee learning formation and memory retrieval, with PS exhibiting the most severe effects. Regarding our brain imaging analysis performed with TFPM, we found that after only three days of oral exposure, MPs could penetrate and accumulate in the brain. These results raise concerns about the potential mechanical, cellular, and biochemical damage that MPs may cause to the central nervous system.",bioRxiv (preprint),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bio_85f99a856c0b,Microplastic vector effects: are fish at risk when exposed via the trophic chain?,"Agathe Bour *, Joachim Sturve, Johan Höjesjö, Bethanie Carney Almroth",10.1101/2019.12.17.879478,2019-12-17,2019,"In aquatic organisms, trophic transfer is an important exposure route for microplastics (MPs). Despite their relevance, effect studies on fish exposed via trophic chains are currently very scarce. MPs are known to contain many chemicals that could be transferred to organisms and induce deleterious effects. However, there is currently no consensus on whether MPs represent a significant exposure pathway to chemicals in contaminated habitats. Here, we exposed three-spined stickleback ( Gasterosteus aculeatus ) to polyethylene MPs via prey ingestion, in a long-term experiment. MPs were either pristine or spiked with chlorpyrifos (CPF), and a CPF control was included to compare vector effects of MPs and natural prey. No effect was observed in fish exposed to pristine MPs. CPF accumulation was observed in fish exposed to CPF-spiked MPs (MP-CPF), confirming the vector potential of MPs. However, CPF accumulation was more important in fish exposed to CPF via prey. In fish exposed to MP-CPF, we observed significant AChE inhibition and hyperactivity, which could result in increased vulnerability to predation. CPF organ distribution differed between groups, suggesting that chemical exposure via MPs could alter organ distribution of chemicals. This can result in a change in the organs most at risk, likely increasing intestine exposure.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
bio_582799246c30,"Ingestion of microplastic fibres, but not microplastic beads, impacts growth rates in the tropical house cricket  Gryllodes sigillatus","Serita Fudlosid *, Marshall W. Ritchie, Matthew J. Muzzatti, Jane E. Allison, Jennifer Provencher, Heath A. MacMillan",10.1101/2022.02.07.479438,2022-02-07,2022,"Microplastic is a growing concern as an environmental contaminant as it is ubiquitous in our ecosystems. Microplastics are present in terrestrial environments, yet the majority of studies have focused on the adverse effects of microplastics on aquatic biota. We hypothesized that microplastic ingestion by a terrestrial insect would have localized effects on gut health and nutrient absorption, such that prolonged dietary microplastic exposure would impact growth rate and adult body size. We further hypothesized that plastic form (fibres vs. beads) would influence these effects because of the nature of gut-plastic interactions. Freshly hatched tropical house crickets ( Gryllodes sigillatus ) were fed a standard diet containing different concentrations of either fluorescent polyethylene microplastic beads (75-105 μm), or untreated polyethylene terephthalate microfibers (<5 mm) until they died or reached adulthood (approximately 8 weeks). Weight and body length were measured weekly and microplastic ingestion was confirmed through fluorescence microscopy and visual inspection of the frass. While, to our surprise, we found no effect of polyethylene bead ingestion on growth rate or final body size of  G. sigillatus , females experienced a reduction in size and weight when fed high concentrations of polyethylene terephthalate microfibers. These results suggest that high concentrations of polyethylene beads of the 100 μm size range can pass through the cricket gut without a substantial negative effect on their growth and development time, but high concentrations of polyethylene terephthalate microfibers cannot. Although we report the negative effects of microplastic ingestion on the growth of  G. sigillatus , it remains uncertain what threats microplastics pose to terrestrial insects.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bio_087f0f6f7f9d,The attachment rate of  Vibrio anguillarum  strains to microplastics strongly varies with abiotic and biotic factors,"Massot Méril *, Wimmer Lukas, Mhamad Aly Moussawi, Hamet Jeanne, Tatjana N. Parac-Vogt, Dailey Lea Ann, Callens Martijn, Bedhomme Stéphanie",10.64898/2026.01.20.700601,2026-01-20,2026,,bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bio_88c190f16fce,Microplastic vector effects: are fish at risk when exposed via the trophic chain?,"Agathe Bour *, Joachim Sturve, Johan Höjesjö, Bethanie Carney Almroth",10.1101/2019.12.17.879478,2019-12-17,2019,"In aquatic organisms, trophic transfer is a relevant exposure route for microplastics (MPs). Despite their relevance, effect studies on fish exposed via trophic chains are currently very scarce. MPs are known to contain many chemicals that could be transferred to organisms and induce deleterious effects. However, there is currently no consensus on whether MPs represent a significant exposure pathway to chemicals in contaminated habitats. Here, we exposed three-spined sticklebacks ( Gasterosteus aculeatus ) to polyethylene MPs via prey ingestion, in a one-month experiment. MPs were either pristine or spiked with chlorpyrifos (CPF), and a CPF control was included to compare vector effects of MPs and natural prey. Following exposure, we assessed AChE activity and fish behavior (feeding, locomotion, environment exploration and reaction to the introduction of a novel object). No effect was observed in fish exposed to pristine MPs. CPF accumulation was observed in fish exposed to CPF-spiked MPs (MP-CPF), confirming the vector potential of MPs. However, CPF accumulation was more important in fish exposed to CPF via prey. In fish exposed to MP-CPF, we observed significant AChE inhibition and hyperactivity, which could result in increased vulnerability to predation. CPF organ distribution differed between groups, suggesting that chemical exposure via MPs could alter organ distribution of chemicals. This can result in a change in the organs most at risk, likely increasing intestine exposure.",bioRxiv (preprint),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PMC12840851,"Risks Associated with Dietary Exposure to Contaminants from Foods Obtained from Marine and Fresh Water, Including Aquaculture",Martin Rose,10.3390/ijerph23010085,2026-01-07,2026,"Public health relevance—How does this work relate to a public health issue? 
 Fish and other foods produced in aquatic systems can be nutritious, but they are also prone to contain relatively high levels of chemical contaminants. Public health significance—Why is this work of significance to public health? 
 Increased aquaculture and recommendations to consume more fish may have an impact on dietary exposure to pollutants and contaminants found in fish and other products produced in these environments. Public health implications—What are the key implications or messages for practitioners, policy makers and/or researchers in public health? 
 Risk–benefit analysis should support recommendations to consume more fish. Regulatory control should be considered for emerging contaminants such as micro- and nano-plastics. Aquatic environments have been a critical source of nutrition for millennia, with wild fisheries supplying protein and nutrients to populations worldwide. A notable shift has occurred in recent decades with the expansion of aquaculture, now representing a fast-growing sector in food production. Aquaculture plays a key role in mitigating the depletion of wild fish stocks and addressing issues related to overfishing. Despite its potential benefits, the sustainability of both wild and farmed aquatic food systems is challenged by anthropogenic pollution. Contaminants from agricultural runoff, industrial discharges, and domestic effluents enter freshwater systems and eventually reach marine environments, where they may be transported globally through ocean currents. Maintaining water quality is paramount to food safety, environmental integrity, and long-term food security. In addition to conventional seafood products such as fish and shellfish, foods such as those derived from microalgae are gaining attention in Western markets for their high nutritional value and potential functional properties. These organisms have been consumed in Asia for generations and are ",PMC (published),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
