doc_id,title,authors,doi,pub_date,year,abstract,MODEL_RODENT,MODEL_INVITRO,MODEL_ZEBRAFISH,MODEL_HUMAN,MODEL_ENVIRONMENTAL,MODEL_OTHER_ANIMAL,ORGAN_BRAIN_NERVOUS,ORGAN_CARDIOVASCULAR,ORGAN_GI_GUT,ORGAN_RESPIRATORY,ORGAN_REPRODUCTIVE,ORGAN_LIVER,ORGAN_KIDNEY,ORGAN_IMMUNE,ORGAN_ENDOCRINE,MECH_OXIDATIVE,MECH_INFLAMMATION,MECH_BARRIER,MECH_MICROBIOME,MECH_ENDOCRINE,MECH_NEURODEGENERATION,MECH_IMMUNE,MECH_DNA_DAMAGE,MECH_RECEPTOR,MECH_CELL_DEATH,LLM_MECH_OXIDATIVE_STRESS,LLM_MECH_INFLAMMATION,LLM_MECH_BARRIER_DISRUPTION,LLM_MECH_MICROBIOME,LLM_MECH_ENDOCRINE,LLM_MECH_NEURODEGENERATION,LLM_MECH_IMMUNE_DYSFUNCTION,LLM_MECH_DNA_DAMAGE,LLM_MECH_RECEPTOR_SIGNALING,LLM_MECH_CELL_DEATH,LLM_ORGAN_BRAIN_NERVOUS,LLM_ORGAN_CARDIOVASCULAR,LLM_ORGAN_GI_GUT,LLM_ORGAN_RESPIRATORY,LLM_ORGAN_REPRODUCTIVE,LLM_ORGAN_LIVER,LLM_ORGAN_KIDNEY,LLM_ORGAN_IMMUNE,LLM_ORGAN_ENDOCRINE,LLM_MODEL_INVITRO,LLM_MODEL_RODENT,LLM_MODEL_ZEBRAFISH,LLM_MODEL_HUMAN,LLM_MODEL_ENVIRONMENTAL,LLM_MODEL_OTHER_ANIMAL,STUDY_DETECTION_HUMAN,source_type
bio_a9567f3473a3,Legacy effect of microplastics on plant-soil feedbacks,"Y.M Lozano *, M.C Rillig",10.1101/2022.04.12.488083,2022-04-12,2022,"Microplastics are a complex contaminant suite that are now understood to affect plants and soil biota and the processes they drive. However, the role of microplastic in plant-soil feedbacks, a key feature in plant-soil interactions, is still unknown. We address this here, using soil from a previous experiment, which has been conditioned with 12 different microplastic types including fibers, films, foams, and fragments. To evaluate the feedback effect, we grew a native and a range-expanding plant species with inocula extracted from each one of these soils. At harvest, plant biomass and root morphological traits were measured. Films gave rise to a positive feedback on shoot mass (higher mass with soil inocula conditioned with microplastics than without), likely via negative effects on harmful soil biota. Foams and fragments also caused positive feedback on shoot mass likely via effects on enzymatic activities and mutualistic soil biota. Fibers led to negative feedback on root mass as they may promote the abundance of soil pathogens. Microplastics also have a legacy effect on root traits:  Daucus  had thicker roots probably for promoting mycorrhizal associations while  Calamagrostis  had reduced root diameter probably for diminishing pathogenic infection. Microplastic legacy on plants is species-specific and may affect plant biomass primarily via root traits. Microplastics, as a function of their shape and polymer type, have a feedback effect on plant performance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bioRxiv (preprint)
bio_66ba7a2f6f6e,Single particle-resolution fluorescence microscopy of nanoplastics,"B. Nguyen, N. Tufenkji *",10.1101/2020.08.25.267443,2020-08-25,2020,"Understanding of nanoplastic prevalence and toxicology is limited by imaging challenges resulting from their small size. Fluorescence microscopy is widely applied to track and identify microplastics in laboratory studies and environmental samples. However, conventional fluorescence microscopy, due to diffraction, lacks the resolution to precisely localize nanoplastics in tissues, distinguish them from free dye, or quantify them in environmental samples. Consequently, we developed techniques to label nanoplastics for imaging with Stimulated Emission Depletion (STED) microscopy to achieve resolution at an order of magnitude superior to conventional fluorescence microscopy. These techniques include (1) passive sorption; (2) swell incorporation; and (3) covalent coupling of STED-compatible fluorescence dyes to nanoplastics. We demonstrate that our labeling techniques, combined with STED microscopy, can be used to resolve nanoplastics of different shapes and compositions as small as 50 nm. We also test STED imaging of nanoplastics in exposure experiments with  C. elegans . These techniques will allow more precise localization and quantification of nanoplastics in complex matrices.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bioRxiv (preprint)
bio_67c13b286c41,Time-dependent toxicity of tire particles on soil nematodes,"Shin Woong Kim *, Eva F. Leifheit, Stefanie Maaß, Matthias C. Rillig",10.1101/2021.06.29.450331,2021-06-29,2021,"Tire-wear particles (TWPs) are being released into the environment by wearing down during car driving, and are considered an important microplastic pollution source. The chemical additive leaching from these polymer-based materials and its potential effects are likely temporally dynamic, since larger amounts of potentially toxic compounds can gradually increase with contact time of plastic particles with surrounding media. In the present study, we conducted soil toxicity tests using the soil nematode  Caenorhabditis elegans  with different soil pre-incubation (30 and 75 days) and exposure (short-term exposure, 2 days; lifetime exposure, 10 days) times. Soil pre-incubation increased toxicity of TWPs, and the effective concentrations after the pre-incubation were much lower than environmentally relevant concentrations. The lifetime of  C. elegans  was reduced faster in the TWP treatment groups, and the effective concentration for lifetime exposure tests were 100- to 1,000-fold lower than those of short-term exposure tests. Water-extractable metal concentrations (Cr, Cu, Ni, Pb, and Zn) in the TWP-soils showed no correlation with nominal TWP concentrations or pre-incubation times, and the incorporated metals in the TWPs may be not the main reason of toxicity in this study. Our results show that toxic effects of TWPs can be time-dependent, both in terms of the microplastic particles themselves and their interactions in the soil matrix, but also because of susceptibility of target organisms depending on developmental stage. It is vital that future work consider these aspects, since otherwise effects of microplastics and TWPs could be underestimated. Graphical Abstract",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bioRxiv (preprint)
bio_a3331c397301,"Complete genome sequences of nine isolates from microplastics in the Bow River, Calgary, Canada","Kira L Goff, Sneha Suresh, Jonas M Stadfeld, Srijak Bhatnagar *",10.1101/2024.10.19.619244,2024-10-19,2024,"We present the complete genome sequences of nine bacterial strains isolated from microplastics from water or sediments of the Bow River in Calgary, Alberta. These isolates provide insight into the freshwater microplastic microbiome and their plastic biodegradation potential.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bioRxiv (preprint)
bio_e78670c16e6c,Preliminary Survey of Fungal Communities Across a Plastics/No Plastics Transition on an Oregon Beach,"Ken Cullings *, Karisa Boyce Arterbury, Richard Arterbury",10.1101/2024.01.18.576272,2024-01-18,2024,"Plastics pose an increasing and significant threat to both human and environmental health. While many fungi can degrade a variety of organic polymers, investigations into which fungi possess the potential to remediate environmental plastics contamination have only recently become a priority. To help address this need, we tested the null hypothesis that chronic plastics contamination has no impact on the fungal communities across a plastics/no plastics transition in a beach sand in northern Oregon. We used sieving and binocular microscopy of microplastics (particle size, 12.6µm +/-5.5µm, detection range 1-5000µm) to confirm the plastics/no plastics transition. We used paired plot design to collect samples across this transition and analyzed the fungal communities using high-throughput DNA sequencing methods for fungal ITS-2. Results indicated that the beach sand contaminated with plastics held an extensive fungal community, while un-contaminated sand held no fungal community at all. System dominants included  Acremonium  and  Penicillium , both free-living ascomycete fungi that have shown plastics-degrading capabilities in lab studies, and the ectomycorrhizal genus,  Russula  a symbiotic fungus that has known plastics-degrading enzyme capabilities. Also amongst dominant genera was a human fungal pathogen (genus  Malassezia ) that causes chronic skin disease. These results provide new fungal models for further studies of fungal and ectomycorrhizal remediation of plastics contaminated contaminated beach sand.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,bioRxiv (preprint)
bio_473a76e87f12,High-throughput bacterial aggregation analysis in droplets,"Merili Saar-Abroi *, Karoliine Lindpere, Daniel Kascor, Triini Olman, David Gonzalez, Fenella Lucia Sulp, Katri Kiir, Immanuel Sanka, Simona Bartkova, Ott Scheler",10.1101/2024.09.24.613170,2024-09-24,2024,"Microfluidic droplet platforms provide a rapid tool to study and capture bacterial aggregation in a well-controlled micro-environment, while image analysis presents an easily available technique to investigate droplet contents. However, the lack of standardised, well-documented methods and reliance on custom image analysis workflows limits wider adoption of the method and produces inconsistent, incomparable data on aggregation. We present a robust, cost-effective method using both mono- and polydisperse droplets and texture-based image analysis via an open-source software CellProfiler™ to assess bacterial aggregation. Compared to a manual droplet evaluation carried out by a human expert panel, textural characterisation achieves accuracy over 90% and more than 80% precision. Applying the pipeline, we found that suboptimal antibiotic concentrations can increase aggregation, whereas exposure to microplastic beads and metals reduces it. Overall, the developed pipeline offers high accuracy, easy setup, and broad applicability for bacterial aggregation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bioRxiv (preprint)
med_a5c300096c8f,An emerging role of microplastics in the etiology of lung ground glass nodules,"Qiqing Chen *, Jiani Gao, Hairui Yu, Hang Su, Yan Yang, Yajuan Cao, Qun Zhang, Yijiu Ren, Huahong Shi, Chang Chen *, Haipeng Liu *",10.1101/2021.04.22.21255586,2021-04-22,2021,"Pulmonary ground glass nodules (GGNs) have been increasingly identified in past decades and is becoming an important clinical dilemma in oncology. Meanwhile, humans persistently inhale microplastics which are dominant in the air. However, the retention of “non-self” microplastics in human lung and its correlation with pulmonary GGNs remains elusive. In this study, we firstly demonstrated the presence of microfibers and microplastics in human lung, with higher detection rates in GGNs in comparison to those in normal tissue. Moreover, both types and colors of microfibers in tumor were richer than those in normal tissues. Intriguingly, high risk of microfibers exposure predisposes the formation of pulmonary GGN. Further, increased roughness surface was observed in microfibers isolated in human lung, indicating the possible link of surface roughness to the formation of pulmonary GGN. Collectively, our findings reveal an emerging role of environmental microplastics exposure in the etiology of pulmonary GGN. The exposure of environmental microplastics is a risk factor of pulmonary GGN.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,medRxiv (preprint)
bio_b828cd2c7338,"Long-term exposure to microplastics and heat affects bumblebee behavior patterns, colony development and social networks","Dong Sheng, Siyuan Jing, Marcel Balle, Thomas Cherico Wanger *",10.1101/2025.07.24.666509,2025-07-24,2025,"Pollinators are crucial for terrestrial ecosystems and global food security, but their populations are declining from multiple stressors including pollution and climate change. The effects of plastic pollution alone or in interaction with climate change on pollinators remain largely unexplored. Here, we investigate sublethal microplastic exposure effects on pollinators at individual, colony and network level in combination with heating to simulate climate warming. We conducted a one-generation trial on 30 bumblebee ( Bombus terrestris ) colonies in a customized beekeeping structure with a nesting and a foraging room, where colonies were maintained under optimal temperature (25 □) or heated condition (30 □), and fed with oil-seed rape pollens and 50% w/w sucrose solution containing 0, 10, or 100 mg/L 30 μm polyethylene beads. Real-time tracking with object detection (F1 = 83%) and matrix code scanning showed that microplastic exposure and heat significantly stimulated individual activity and altered labor division. Workers shifted to nursing behaviors and foraged more frequently for sucrose solution and less for pollen. Brood development was impaired by up to 48%, and colony population growth was restrained by 12–15%. Microplastic exposure and heating also significantly intensified social interactions and increased the dominance of the queen in her colony. These findings suggest that plastic pollution has complex, cross-level impacts on bumblebee colonies and their pollination potential, which may be exacerbated under climate change.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bioRxiv (preprint)
bio_1d4110ab6c3b,Microplastics are detected in bull and dog sperm and polystyrene microparticles impair sperm fertilization,"N. Grechi, G.A. Ferronato, S. Devkota, M.A.M.M. Ferraz *",10.1101/2023.12.15.571802,2023-12-15,2023,"The alarming increase in global infertility rates has coincided with the pervasive accumulation of microplastics (MPs) resulting from the poor management of plastic waste. This concerning trend is particularly troubling because only 10% of male infertility cases can be attributed to identifiable causes, leaving a significant knowledge gap in our understanding of their underlying factors. To bridge this critical gap, it is important to explore the connection between the accumulation of MPs and the observed decline in male fertility. Here, the presence of microplastics in reproductive fluids from bulls and dogs was assessed and used as baseline concentrations for bull sperm exposure. Bovine epididymal sperm (ES) presented a mean of 72.5 MP particles mL -1  (0.3691 μg mL −1 ) while canine seminal plasma had an average of 35.4 MP particles mL -1  (0.0066 μg mL −1 ). Bovine sperm was exposed to three different concentrations of a mixture of 1.1, 0.5, and 0.3 µm polystyrene (PS) beads: (1) 0.7 μg mL −1 , blood concentration of PS in cows (bPS); (2) 0.37 μg mL −1 , concentration of total MPs in ES (esMP); and (3) 0.026 μg mL −1 , concentration of PS in ES (esPS). All sperm samples incubated with PS exhibited reduced motility compared with the CT at 0.5 h. However, PS exposure did not affect acrosome or induced oxidative stress. When used for  in vitro  fertilization, the sperm exposed to PS had decreased blastocyst rates, in addition to inducing ROS formation and apoptosis on resulting embryos. By employing realistic exposure concentrations, this research sought to shed light on the comprehensive impact of MPs on bovine sperm and the quality of resulting embryos, providing the first evidence of MPs in bovine and dog sperm and demonstrating the detrimental effect of PS MPs on sperm motility and functionality. Microplastics were found across the most diverse range of environments and their presence have been shown to affect reproductive parameters within different species. T",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,bioRxiv (preprint)
bio_f4c49467709a,Analytical review of nanoplastic bioaccumulation data and a unified toxicokinetic model: from teleosts to human brain,Alfonso M. Gañán-Calvo *,10.1101/2024.10.01.24314502,2024-10-01,2024,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,bioRxiv (preprint)
bio_2cbb76ef6e0f,Microplastics reduce the efficiency of the biological carbon pump by decreasing the settling velocity and carbon content of marine snow,"Cordelia Roberts, Clara M. Flintrop, Alexander Khachikyan, Jana Milucka, Colin B. Munn, Morten H. Iversen *",10.1101/2023.06.23.545915,2023-06-23,2023,"Plastics are pervasive in marine ecosystems including at the depths of our oceans. Microfibers, amongst other microscopic plastics, accumulate in deep sea sediments at concentrations up to four orders of magnitude higher than in surface waters. This is at odds with the fact that most microfibers are positively buoyant, and it is hypothesized that settling aggregates are vectors for downward transport of microfibers in the ocean. In laboratory incubations using roller tanks, we formed diatom aggregates with differing concentrations of microfibers and observed that microfiber addition stimulated aggregate formation, but decreased structural cohesion and caused them to break apart more readily, resulting in smaller average sizes. Incorporation of positively buoyant microfibers into settling aggregates reduced their size-specific sinking velocities proportional to the microfiber concentration. Slower sinking extends aggregate retention time in the upper ocean, thereby increasing the time available for organic matter remineralization in the upper water column. Here, we show that microfiber concentrations typical of those in the English Channel and Atlantic Ocean decrease potential export flux by 15-50%. Present day microfiber concentrations in surface waters may therefore be substantially reducing the efficiency of the biological carbon pump relative to the pre-plastic era.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bioRxiv (preprint)
bio_c4d0bafd7431,Label-free droplet image analysis with Cellprofiler,"Dániel Kácsor *, Merili Saar-Abroi, Triini Olman, Simona Bartkova, Ott Scheler",10.1101/2025.04.04.647160,2025-04-04,2025,"Droplet microfluidic methods used for microbiological experiments are fast, cost-effective, and provide high-throughput data. However, analysis of such image data can be difficult, and detection of molecular labels is limited by microscope parameters. Currently, there is lack of user-friendly methods to analyse a large volume of label-free droplet images without the need for trained personnel, or expensive, proprietary software. Such methods would make droplet microfluidic technology more widely accessible for a larger range of biological applications. In this paper we demonstrate an image analysis pipeline designed using Cellprofiler™, a free, open-source software. This pipeline identifies water-in-oil microfluidic droplets, microplastic particles, and bacterial growth without using fluorescent or other labels.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bioRxiv (preprint)
bio_e73d40eb7185,In Vivo Tissue Distribution of Microplastics and Systemic Metabolomic Alterations After Gastrointestinal Exposure,"Marcus M. Garcia *, Aaron S. Romero, Seth D. Merkley, Jewel L. Meyer-Hagen, Charles Forbes, Eliane El Hayek, David P. Sciezka, Rachel Templeton, Jorge Gonzalez-Estrella, Yan Jin, Haiwei Gu, Angelica Benavidez, Russell P. Hunter, Selita Lucas, Guy Herbert, Kyle Joohyung Kim, Julia Yue Cui, Rama Gullapalli, Julie G. In, Matthew J. Campen *, Eliseo F. Castillo *",10.1101/2023.06.02.542598,2023-06-02,2023,"Global plastic use has consistently increased over the past century with several different types of plastics now being produced. Much of these plastics end up in oceans or landfills leading to a substantial accumulation of plastics in the environment. Plastic debris slowly degrades into microplastics (MPs) that can ultimately be inhaled or ingested by both animals and humans. A growing body of evidence indicates that MPs can cross the gut barrier and enter into the lymphatic and systemic circulation leading to accumulation in tissues such as the lungs, liver, kidney, and brain. The impacts of mixed MPs exposure on tissue function through metabolism remains largely unexplored. To investigate the impact of ingested MPs on target metabolomic pathways, mice were subjected to either polystyrene microspheres or a mixed plastics (5 µm) exposure consisting of polystyrene, polyethylene and the biodegradability and biocompatible plastic, poly-(lactic-co-glycolic acid). Exposures were performed twice a week for four weeks at a dose of either 0, 2, or 4 mg/week via oral gastric gavage. Our findings demonstrate that, in mice, ingested MPs can pass through the gut barrier, be translocated through the systemic circulation, and accumulate in distant tissues including the brain, liver, and kidney. Additionally, we report on the metabolomic changes that occur in the colon, liver and brain which show differential responses that are dependent on dose and type of MPs exposure. Lastly, our study provides proof of concept for identifying metabolomic alterations associated with MPs exposure and adds insight into the potential health risks that mixed MPs contamination may pose to humans.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,bioRxiv (preprint)
bio_782e6e09704d,Microplastics have shape- and polymer-dependent effects on soil processes,"Anika Lehmann *, Eva F. Leifheit, Maurice Gerdawischke, Matthias C. Rillig",10.1101/2020.06.02.130054,2020-06-02,2020,"Microplastics are a diverse and ubiquitous contaminant, a global change driver with potential to alter ecosystem properties and processes. Microplastic-induced effects in soils are manifold as microplastics differ in a variety of properties among which the shape is of special interest. Microplastic shapes can resemble natural forms or be dissimilar from natural objects. Our knowledge is limited regarding the impact of various microplastic shapes on soil processes. Therefore, we conducted this two-part research comprising a meta-analysis on published literature and a lab experiment focusing on microplastic shapes- and polymer-induced effects on soil aggregation and organic matter decomposition. We here focus on fibers, films, foams and fragments as microplastic shapes. In the meta-analysis, we revealed a strong research focus on fibrous and particulate microplastic materials, with films and foams neglected. Our experiment showed that microplastic shapes are important modulators of responses in soil aggregation and organic matter decomposition. Fibers, irrespective of their chemistry, negatively affected the formation of aggregates. This supported the shape dissimilarity hypothesis. However, for other shapes like foams and fragments, the polymer identity is clearly an important factor co-modulating the soil responses. Further research is needed to generate a data-driven foundation to build on our developing mechanistic understanding of the importance and consequences of microplastic shapes added to our soils.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bioRxiv (preprint)
bio_d729124a7360,Bisphenol A Disrupts Mitochondrial Functionality Leading to Senescence and Apoptosis in Human Amniotic Mesenchymal Stromal Cells,"Sara Ficai, Andrea Papait, Marta Magatti, Alice Masserdotti, Michael Gasik, Antonietta Rosa Silini, Ornella Parolini *",10.1101/2024.08.29.610279,2024-08-29,2024,"In today’s context, microplastics pollution has become an increasingly pressing issue not only for the environmental fallout but also for the assumed negative effects on human health. It is now well-established that microplastics (>1 mm in size) can enter the human body through ingestion, inhalation, dermal contact and also maternal-fetal transmission. Alarming was the recent findings of microplastics within the human term placenta. Among the degradation by-products of microplastics, Bisphenol A (BPA) has emerged as a hazardous chemical, with potential toxicity at multisystemic level, particularly on the earliest stages of human development. Based on these findings, our study focuses on assessing the impact of BPA on properties and functions of mesenchymal stromal cells isolated from the amniotic membrane (hAMSC) of the human term placenta. The amniotic membrane surrounds the fetus, playing a fundamental protective role toward toxic chemicals and pollutants that the mother may encounter. Our research revealed how exposure to increasing concentrations of BPA compromise mitochondrial functionality in hAMSC, resulting in enhanced production of reactive oxygen species at mitochondrial level (mtROS). This, in turn, leads to the stabilization of p53, which triggers an increased expression of p21 and p27 encoding genes and an imbalance in the genetic expression of Bax and Bcl-2. Additionally, we observed upregulated expression of cytokines and chemokines associated with the senescence-associated secretory phenotype (SASP). The increased oxidative stress, which plays a central role in BPA-mediated toxicity, can trigger the activation of the senescence pathways, or culminate in cell death, due to the overwhelming stress conditions. Therefore, our results provide novel insights into the mechanism of action of BPA and elucidates its impact on the functionality of hAMSC. This underscores the pressing need to reconsider the use of BPA as a plastic additive, mitigating the potent",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,bioRxiv (preprint)
bio_0dffda426f54,Brain lipidomics identifies mitochondrial redox dysfunction and metabolic trade-offs associated with Parkinson’s disease-like pathology induced by Nanoplastics exposure,"Priya Rathor, Ashutosh K. Tiwari, Rajendra P Patel, Sheelendra Pratap Singh, Ratnasekhar CH *",10.1101/2025.11.09.687439,2025-11-09,2025,"Growing nanoplastics exposure raises concern for neurotoxicity, particularly given recent evidence of plastic accumulation within human brain tissue-a highly lipid enriched organ, yet effects on brain lipid metabolism remains poorly understood. Here, we employed high-resolution untargeted lipidomics to map brain lipid perturbations in  Drosophila melanogaster  chronically exposed to environmentally relevant levels of polystyrene nanoplastics (NPs). Polystyrene NPs accumulated in fly brains and induced dose-dependent remodeling of mitochondrial membrane lipids, notably cardiolipins and phosphatidylethanolamines, accompanied by increased diacylglycerols/triacylglycerols and monounsaturated fatty acids and by lipid droplet expansion. Guided by these lipidomic signatures, targeted biochemical assays demonstrated depolarized mitochondrial membrane potential, elevated mitochondrial reactive-oxygen species, inhibition of respiratory-chain complexes I and IV, and a shift in NAD(H) and NADP(H) redox couples toward a reduced state and increasing lipid peroxidation. This redox imbalance was accompanied by decreased tyrosine-hydroxylase expression, dopamine depletion, and impaired locomotor behavior, hallmarks of PD-like neurodegeneration. Dopaminergic neurochemistry was impaired (tyrosine hydroxylase and dopamine decreased), with concomitant reduction of GABA, and locomotor and circadian deficits emerged. Remarkbly, co-treatment with the antioxidant N-acetylcysteine (NAC) restored mitochondrial membrane potential, reduced mitochondrial ROS and lipid peroxidation, normalized neutral lipid and MUFA accumulation, and rescued neurotransmitter levels and behavior. Stable-isotope tracing confirmed disrupted TCA cycle flux after NP exposure that was rescued by NAC. Collectively, these findings reveal lipidomic remodeling as a critical link between environmental nanoplastic exposure and PD-like pathology, highlighting mitochondrial redox–lipid interactions as early determinants and su",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bioRxiv (preprint)
bio_283378e07567,"Polyethylene terephthalate (PET) primary degradation products affect c-di-GMP-, cAMP-signaling and quorum sensing (QS) in  Vibrio gazogenes  DSM 21264","Lena Preuss, Malik Alawi, Albert Dumnitch, Ly Trinh, Wolfgang Maison, Nils Burmeister, Anja Poehlein, Rolf Daniel, Christel Vollstedt, Wolfgang R. Streit *",10.1101/2025.01.28.635239,2025-01-28,2025,"Global plastic pollution in oceans and estuaries is increasing rapidly and it’s well known that bacteria colonize plastic particles of all sizes.  Vibri o spp. are frequently found as part of the plastisphere. We recently showed that  Vibrio gazogenes  DSM 21264 harbors a promiscuous esterase designated PET6. We now provide evidence that the  pet6  gene is expressed under a wide range of environmental conditions in its native host. However, in PET- and PE-grown biofilms the  pet6  gene expression was not affected by the type of surface. The  pet6  transcription was sufficient to allow enzyme production and release of µM amounts of mono-(2-hydroxyethyl) terephthalate (MHET) and terephthalic acid (TPA) already after 24 hours of incubation on PET foil. Notably, the highest  pet6  gene transcription was observed in planktonic lifestyle in the presence of bis(2-hydroxyethyl) terephthalate (BHET) one of the primary degradation products of PET. BHET was further hydrolyzed by PET6 and UlaG, a lactonase that had not been known to be involved in BHET degradation. Elevated concentrations of BHET affected the major signaling circuits involved in bacterial quorum sensing (QS), c-di-GMP and cAMP-CRP signaling. This resulted in failure to form biofilms, synthesis of the red pigment prodigiosin and altered colony morphologies. While BHET had a very wide impact, TPA interfered mainly with the bacterial QS by attenuating the expression of the CAI-I autoinducer synthase gene. These observations imply a potential role of BHET and TPA as nutritional signals in  Vibrio gazogenes  and that may affect its growth and survival in the plastisphere. This study provides first evidence that  Vibrio gazogenes  DSM 21264 secretes an active PET hydrolase and degrades the polymer using PET6 when growing in biofilms on foils and microplastic particles. The study further provides evidence that the primary PET degradation products BHET and TPA may have a profound impact on the global QS, c-di-GMP and c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bioRxiv (preprint)
bio_eabb36fd7780,Defecation in preparation for ecdysis drives microplastic clearance in cricket nymphs,"Jennie E. Mills †, Marshall W. Ritchie * †, Émile Vadboncoeur, Heath A. MacMillan",10.64898/2026.01.08.698425,2026-01-08,2026,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,bioRxiv (preprint)
